Order ID,Date,Day,Season,Customer Name,City,Region,State,Category,Sub Category,Sales,Discount,Profit,Average Temp,Holiday
OD2322,18-Nov-18,Sunday,Post-Monsoon,Sheeba,Perambalur,West,Tamil Nadu,Beverages,Health Drinks,1663 ,0.10 ,399 ,28.3,No
OD2323,25-Mar-18,Sunday,Winter,Haseena,Theni,West,Tamil Nadu,Snacks,Chocolates,1406 ,0.10 ,169 ,28.3,Yes
OD2324,03-Nov-17,Friday,Post-Monsoon,Hafiz,Coimbatore,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,713 ,0.30 ,71 ,28.3,No
OD2325,28-Nov-16,Monday,Post-Monsoon,Veronica,Krishnagiri,West,Tamil Nadu,Food Grains,Rice,2138 ,0.30 ,641 ,28.3,No
OD2326,05-Jun-17,Monday,Summer,Ridhesh,Dharmapuri,West,Tamil Nadu,Bakery,Biscuits,1438 ,0.20 ,86 ,28.3,No
OD2327,27-Apr-18,Friday,Winter,Willams,Chennai,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,1293 ,0.30 ,297 ,28.3,No
OD2328,21-Aug-18,Tuesday,Monsoon,Hafiz,Karur,West,Tamil Nadu,Bakery,Cakes,929 ,0.30 ,167 ,28.3,No
OD2329,24-Nov-18,Saturday,Post-Monsoon,Harish,Virudhunagar,West,Tamil Nadu,Beverages,Health Drinks,2335 ,0.20 ,887 ,27.7,Yes
OD2330,17-Jun-17,Saturday,Summer,Surya,Salem,West,Tamil Nadu,Food Grains,Atta & Flour,1675 ,0.30 ,419 ,28.3,No
OD2331,20-Jul-15,Monday,Monsoon,Rumaiza,Perambalur,West,Tamil Nadu,Oil & Masala,Masalas,1414 ,0.30 ,339 ,31.2,No
OD2332,11-Oct-15,Sunday,Post-Monsoon,Verma,Pudukottai,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,2052 ,0.30 ,287 ,28.3,No
OD2333,18-Sep-16,Sunday,Monsoon,Alan,Kanyakumari,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1579 ,0.20 ,616 ,30.4,No
OD2334,04-Jul-17,Tuesday,Monsoon,Verma,Karur,West,Tamil Nadu,Oil & Masala,Masalas,1936 ,0.30 ,349 ,28.3,No
OD2335,10-Jun-18,Sunday,Summer,Ram,Dharmapuri,West,Tamil Nadu,Snacks,Noodles,894 ,0.30 ,170 ,28.3,No
OD2336,29-Sep-18,Saturday,Monsoon,Sudeep,Coimbatore,West,Tamil Nadu,Food Grains,Organic Staples,2442 ,0.10 ,1026 ,28.3,No
OD2337,19-Mar-16,Saturday,Winter,Anu,Kanyakumari,West,Tamil Nadu,Food Grains,Rice,2310 ,0.30 ,231 ,28.3,No
OD2338,21-Aug-18,Tuesday,Monsoon,Arutra,Vellore,West,Tamil Nadu,Beverages,Health Drinks,2055 ,0.20 ,925 ,28.3,No
OD2339,18-Dec-18,Tuesday,Winter,Rumaiza,Pudukottai,West,Tamil Nadu,Beverages,Health Drinks,1347 ,0.20 ,552 ,28.3,No
OD2340,09-Oct-18,Tuesday,Post-Monsoon,Aditi,Theni,West,Tamil Nadu,Snacks,Chocolates,1717 ,0.30 ,292 ,28.3,No
OD2341,08-Sep-16,Thursday,Monsoon,Shree,Dharmapuri,West,Tamil Nadu,Food Grains,Organic Staples,2069 ,0.30 ,559 ,30.7,No
OD2342,27-May-18,Sunday,Summer,Hafiz,Dharmapuri,West,Tamil Nadu,Snacks,Cookies,1816 ,0.10 ,817 ,28.3,No
OD2343,05-Dec-15,Saturday,Winter,James,Vellore,West,Tamil Nadu,Food Grains,Rice,2232 ,0.10 ,848 ,31.4,No
OD2344,17-Jun-17,Saturday,Summer,Muneer,Perambalur,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1554 ,0.20 ,466 ,28.3,No
OD2345,08-Jul-18,Sunday,Monsoon,Anu,Krishnagiri,West,Tamil Nadu,Food Grains,Atta & Flour,629 ,0.10 ,69 ,30.8,No
OD2346,16-Nov-18,Friday,Post-Monsoon,Arvind,Dindigul,West,Tamil Nadu,Oil & Masala,Masalas,1066 ,0.10 ,139 ,28.3,No
OD2347,08-Sep-16,Thursday,Monsoon,Veena,Dindigul,West,Tamil Nadu,Oil & Masala,Spices,1998 ,0.30 ,460 ,30.7,No
OD2348,18-Nov-18,Sunday,Post-Monsoon,Verma,Perambalur,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,603 ,0.10 ,229 ,28.3,No
OD2349,22-May-18,Tuesday,Summer,Peer,Dindigul,West,Tamil Nadu,Bakery,Breads & Buns,1331 ,0.10 ,200 ,28.3,No
OD2350,29-Sep-18,Saturday,Monsoon,Malik,Ramanadhapuram,West,Tamil Nadu,Beverages,Soft Drinks,2451 ,0.30 ,270 ,28.3,No
OD2351,03-Nov-17,Friday,Post-Monsoon,Rumaiza,Cumbum,West,Tamil Nadu,Food Grains,Dals & Pulses,1880 ,0.30 ,207 ,28.3,No
OD2352,20-Jun-17,Tuesday,Summer,Sudeep,Bodi,West,Tamil Nadu,Snacks,Noodles,747 ,0.20 ,247 ,28.3,No
OD2353,12-Dec-16,Monday,Winter,Harish,Virudhunagar,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,609 ,0.20 ,61 ,22.2,No
OD2354,25-Mar-18,Sunday,Winter,Sheeba,Namakkal,West,Tamil Nadu,Snacks,Chocolates,1495 ,0.20 ,269 ,28.3,Yes
OD2355,30-Jan-17,Monday,Winter,James,Kanyakumari,West,Tamil Nadu,Beverages,Soft Drinks,2394 ,0.10 ,503 ,28.3,No
OD2356,08-Dec-18,Saturday,Winter,Jonas,Virudhunagar,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1637 ,0.20 ,540 ,30.2,No
OD2357,23-Jul-18,Monday,Monsoon,Hafiz,Namakkal,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,614 ,0.40 ,178 ,33.1,No
OD2358,30-Jan-17,Monday,Winter,Anu,Ramanadhapuram,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1755 ,0.20 ,176 ,28.3,No
OD2359,01-Nov-16,Tuesday,Post-Monsoon,Surya,Tirunelveli,West,Tamil Nadu,Beverages,Health Drinks,1630 ,0.20 ,342 ,28.3,Yes
OD2360,24-Apr-17,Monday,Winter,Alan,Ooty,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,645 ,0.30 ,174 ,28.3,No
OD2361,01-Oct-18,Monday,Post-Monsoon,Amy,Viluppuram,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1080 ,0.10 ,108 ,24.8,No
OD2362,26-Dec-17,Tuesday,Winter,Malik,Dindigul,West,Tamil Nadu,Food Grains,Dals & Pulses,584 ,0.20 ,140 ,28.3,No
OD2363,29-Sep-18,Saturday,Monsoon,Shah,Krishnagiri,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,689 ,0.20 ,103 ,28.3,No
OD2364,05-Sep-17,Tuesday,Monsoon,Komal,Theni,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,960 ,0.20 ,394 ,28.3,No
OD2365,20-Jul-15,Monday,Monsoon,Komal,Cumbum,West,Tamil Nadu,Oil & Masala,Masalas,589 ,0.10 ,183 ,31.2,No
OD2366,12-Dec-16,Monday,Winter,Sundar,Chennai,West,Tamil Nadu,Snacks,Chocolates,1715 ,0.30 ,103 ,22.2,No
OD2367,05-Nov-17,Sunday,Post-Monsoon,Haseena,Salem,West,Tamil Nadu,Oil & Masala,Spices,1495 ,0.40 ,523 ,28.3,No
OD2368,03-May-16,Tuesday,Summer,James,Chennai,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,1751 ,0.20 ,473 ,28.3,No
OD2369,03-May-16,Tuesday,Summer,Surya,Coimbatore,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,744 ,0.20 ,97 ,28.3,No
OD2370,30-Jan-17,Monday,Winter,Ravi,Theni,West,Tamil Nadu,Snacks,Noodles,1217 ,0.30 ,170 ,28.3,No
OD2371,18-Nov-18,Sunday,Post-Monsoon,Willams,Theni,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,2327 ,0.10 ,698 ,28.3,No
OD2372,23-Apr-18,Monday,Winter,Anu,Madurai,West,Tamil Nadu,Snacks,Chocolates,1163 ,0.30 ,442 ,28.3,No
OD2373,20-Dec-15,Sunday,Winter,Sheeba,Bodi,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2466 ,0.20 ,296 ,28.3,No
OD2374,28-Nov-18,Wednesday,Post-Monsoon,Hussain,Tirunelveli,West,Tamil Nadu,Food Grains,Rice,1575 ,0.30 ,599 ,28.3,No
OD2375,24-Aug-16,Wednesday,Monsoon,Akash,Perambalur,West,Tamil Nadu,Snacks,Cookies,2354 ,0.20 ,847 ,31.2,No
OD2376,13-Jun-16,Monday,Summer,Suresh,Bodi,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,2380 ,0.30 ,1000 ,28.3,No
OD2377,02-Oct-16,Sunday,Post-Monsoon,Arutra,Namakkal,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1520 ,0.20 ,608 ,28.3,Yes
OD2378,12-Apr-17,Wednesday,Winter,Shah,Tirunelveli,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1941 ,0.30 ,854 ,28.3,No
OD2379,23-Jul-18,Monday,Monsoon,Ridhesh,Trichy,West,Tamil Nadu,Bakery,Breads & Buns,2309 ,0.30 ,254 ,33.1,No
OD2380,20-Jun-17,Tuesday,Summer,Shree,Nagercoil,West,Tamil Nadu,Snacks,Noodles,609 ,0.10 ,244 ,28.3,No
OD2381,01-Aug-15,Saturday,Monsoon,Sudeep,Dindigul,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,772 ,0.30 ,54 ,28.3,No
OD2382,06-Nov-16,Sunday,Post-Monsoon,Kumar,Nagercoil,West,Tamil Nadu,Snacks,Noodles,683 ,0.20 ,157 ,28.3,Yes
OD2383,17-Jun-18,Sunday,Summer,Vince,Namakkal,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1754 ,0.30 ,88 ,33.6,No
OD2384,25-Mar-18,Sunday,Winter,Harish,Tirunelveli,West,Tamil Nadu,Bakery,Breads & Buns,1717 ,0.10 ,773 ,28.3,Yes
OD2385,02-Oct-16,Sunday,Post-Monsoon,Peer,Trichy,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1450 ,0.20 ,73 ,28.3,Yes
OD2386,19-Jan-15,Monday,Winter,Veena,Pudukottai,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,513 ,0.20 ,62 ,28.3,No
OD2387,05-May-17,Friday,Summer,Willams,Karur,West,Tamil Nadu,Oil & Masala,Masalas,1382 ,0.20 ,249 ,28.3,No
OD2388,29-Jun-18,Friday,Summer,Ramesh,Tirunelveli,West,Tamil Nadu,Snacks,Chocolates,564 ,0.20 ,34 ,28.3,No
OD2389,16-Nov-17,Thursday,Post-Monsoon,James,Chennai,West,Tamil Nadu,Oil & Masala,Spices,2394 ,0.30 ,455 ,29.2,No
OD2390,13-Dec-16,Tuesday,Winter,Sundar,Vellore,West,Tamil Nadu,Snacks,Chocolates,1095 ,0.30 ,482 ,26,Yes
OD2391,24-Nov-17,Friday,Post-Monsoon,Shah,Perambalur,West,Tamil Nadu,Beverages,Health Drinks,2246 ,0.20 ,966 ,28.3,Yes
OD2392,21-Apr-17,Friday,Winter,Shah,Bodi,West,Tamil Nadu,Bakery,Breads & Buns,920 ,0.10 ,202 ,28.3,No
OD2393,19-Jan-15,Monday,Winter,Amy,Viluppuram,West,Tamil Nadu,Bakery,Breads & Buns,2205 ,0.30 ,816 ,28.3,No
OD2394,20-Dec-15,Sunday,Winter,Ridhesh,Ooty,West,Tamil Nadu,Beverages,Health Drinks,521 ,0.10 ,193 ,28.3,No
OD2395,19-Mar-18,Monday,Winter,Veronica,Nagercoil,West,Tamil Nadu,Beverages,Health Drinks,1527 ,0.20 ,489 ,28.3,No
OD2396,20-Jul-15,Monday,Monsoon,Ramesh,Theni,West,Tamil Nadu,Bakery,Cakes,2458 ,0.10 ,221 ,31.2,No
OD2397,05-Jun-17,Monday,Summer,Akash,Vellore,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,2181 ,0.30 ,720 ,28.3,No
OD2398,21-Aug-18,Tuesday,Monsoon,Amrish,Ooty,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,2065 ,0.10 ,620 ,28.3,No
OD2399,05-May-18,Saturday,Summer,Veena,Pudukottai,West,Tamil Nadu,Beverages,Soft Drinks,1839 ,0.20 ,717 ,28.3,No
OD2400,01-Oct-18,Monday,Post-Monsoon,Jackson,Virudhunagar,West,Tamil Nadu,Beverages,Soft Drinks,1148 ,0.20 ,482 ,24.8,No
OD2401,19-Jul-16,Tuesday,Monsoon,James,Madurai,West,Tamil Nadu,Bakery,Cakes,1506 ,0.20 ,452 ,28.6,Yes
OD2402,06-Nov-16,Sunday,Post-Monsoon,Harish,Ooty,West,Tamil Nadu,Bakery,Biscuits,2484 ,0.30 ,969 ,28.3,Yes
OD2403,02-Oct-17,Monday,Post-Monsoon,Alan,Dharmapuri,West,Tamil Nadu,Oil & Masala,Spices,1203 ,0.40 ,132 ,28.3,Yes
OD2404,03-Nov-17,Friday,Post-Monsoon,Shah,Coimbatore,West,Tamil Nadu,Beverages,Soft Drinks,1841 ,0.10 ,405 ,28.3,No
OD2405,05-May-18,Saturday,Summer,Harish,Salem,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1063 ,0.10 ,74 ,28.3,No
OD2406,19-Jan-15,Monday,Winter,Rumaiza,Ooty,West,Tamil Nadu,Beverages,Health Drinks,743 ,0.10 ,74 ,28.3,No
OD2407,02-Sep-17,Saturday,Monsoon,Sharon,Chennai,Central,Tamil Nadu,Beverages,Health Drinks,2186 ,0.30 ,372 ,28.3,Yes
OD2408,12-Aug-17,Saturday,Monsoon,Roshan,Dindigul,Central,Tamil Nadu,Snacks,Chocolates,2215 ,0.20 ,222 ,28.3,No
OD2409,22-Mar-15,Sunday,Winter,Arvind,Chennai,Central,Tamil Nadu,Bakery,Cakes,1410 ,0.20 ,353 ,28.3,No
OD2410,04-Apr-16,Monday,Winter,Ram,Virudhunagar,Central,Tamil Nadu,Snacks,Cookies,928 ,0.30 ,121 ,28.3,No
OD2411,05-Mar-18,Monday,Winter,Arvind,Ramanadhapuram,Central,Tamil Nadu,Food Grains,Organic Staples,1621 ,0.20 ,697 ,28.3,No
OD2412,02-Sep-17,Saturday,Monsoon,Surya,Perambalur,Central,Tamil Nadu,Bakery,Biscuits,1365 ,0.30 ,205 ,28.3,Yes
OD2413,04-Apr-16,Monday,Winter,Vince,Bodi,Central,Tamil Nadu,Oil & Masala,Masalas,912 ,0.20 ,55 ,28.3,No
OD2414,05-Mar-18,Monday,Winter,Roshan,Tirunelveli,Central,Tamil Nadu,Food Grains,Dals & Pulses,1641 ,0.20 ,361 ,28.3,No
OD2415,05-Mar-18,Monday,Winter,Sundar,Trichy,Central,Tamil Nadu,Snacks,Noodles,637 ,0.20 ,204 ,28.3,No
OD2416,05-Mar-18,Monday,Winter,Sudeep,Pudukottai,Central,Tamil Nadu,Food Grains,Rice,2306 ,0.30 ,1038 ,28.3,No
OD2417,22-Oct-18,Monday,Post-Monsoon,Sharon,Dharmapuri,Central,Tamil Nadu,"Eggs, Meat & Fish",Chicken,688 ,0.20 ,138 ,27.9,No
OD2418,17-Dec-16,Saturday,Winter,Haseena,Viluppuram,Central,Tamil Nadu,Snacks,Chocolates,1004 ,0.10 ,341 ,25.6,No
OD2419,05-Mar-18,Monday,Winter,Amy,Ramanadhapuram,Central,Tamil Nadu,Food Grains,Atta & Flour,2435 ,0.30 ,365 ,28.3,No
OD2420,06-Oct-17,Friday,Post-Monsoon,Yusuf,Coimbatore,Central,Tamil Nadu,Bakery,Biscuits,2079 ,0.10 ,270 ,28.3,No
OD2421,07-Nov-18,Wednesday,Post-Monsoon,Vidya,Coimbatore,Central,Tamil Nadu,Snacks,Noodles,2219 ,0.20 ,976 ,28.3,Yes
OD2422,04-Apr-16,Monday,Winter,Amrish,Dindigul,Central,Tamil Nadu,Snacks,Noodles,1783 ,0.10 ,392 ,28.3,No
OD2423,05-Nov-17,Sunday,Post-Monsoon,Arutra,Salem,Central,Tamil Nadu,Beverages,Health Drinks,2014 ,0.10 ,383 ,28.3,No
OD2424,01-Oct-17,Sunday,Post-Monsoon,Rumaiza,Dharmapuri,Central,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,662 ,0.20 ,132 ,28.3,Yes
OD2425,17-Mar-15,Tuesday,Winter,Sudha,Vellore,Central,Tamil Nadu,Beverages,Health Drinks,1839 ,0.30 ,662 ,28.3,No
OD2426,15-Oct-16,Saturday,Post-Monsoon,Rumaiza,Cumbum,Central,Tamil Nadu,Beverages,Soft Drinks,922 ,0.30 ,46 ,28.3,No
OD2427,06-Oct-18,Saturday,Post-Monsoon,Sundar,Tenkasi,Central,Tamil Nadu,Snacks,Chocolates,1012 ,0.30 ,172 ,28.3,No
OD2428,17-Mar-15,Tuesday,Winter,Yadav,Kanyakumari,Central,Tamil Nadu,Snacks,Noodles,1126 ,0.20 ,146 ,28.3,No
OD2429,11-Dec-18,Tuesday,Winter,Sabeela,Krishnagiri,Central,Tamil Nadu,Food Grains,Dals & Pulses,2132 ,0.20 ,533 ,28.3,No
OD2430,23-Aug-16,Tuesday,Monsoon,Sabeela,Coimbatore,Central,Tamil Nadu,Fruits & Veggies,Organic Vegetables,583 ,0.20 ,169 ,30.4,No
OD2431,10-Apr-18,Tuesday,Winter,Adavan,Tenkasi,Central,Tamil Nadu,Oil & Masala,Spices,1239 ,0.30 ,223 ,26.3,No
OD2432,15-Jun-15,Monday,Summer,Roshan,Karur,Central,Tamil Nadu,Beverages,Health Drinks,2078 ,0.10 ,873 ,32.4,No
OD2433,26-May-17,Friday,Summer,Anu,Chennai,Central,Tamil Nadu,Beverages,Health Drinks,2418 ,0.30 ,701 ,28.3,No
OD2434,20-Mar-18,Tuesday,Winter,Haseena,Ooty,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1442 ,0.30 ,519 ,28.3,No
OD2435,06-Oct-18,Saturday,Post-Monsoon,Jackson,Vellore,Central,Tamil Nadu,"Eggs, Meat & Fish",Mutton,907 ,0.20 ,354 ,28.3,No
OD2436,17-Mar-15,Tuesday,Winter,Akash,Ooty,Central,Tamil Nadu,Oil & Masala,Spices,2189 ,0.20 ,876 ,28.3,No
OD2437,26-May-17,Friday,Summer,Arvind,Theni,Central,Tamil Nadu,Snacks,Noodles,940 ,0.20 ,75 ,28.3,No
OD2438,05-Jul-15,Sunday,Monsoon,Vidya,Nagercoil,Central,Tamil Nadu,Oil & Masala,Masalas,1092 ,0.10 ,284 ,28.3,No
OD2439,11-Dec-16,Sunday,Winter,Ravi,Salem,Central,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1251 ,0.10 ,138 ,28.3,No
OD2440,12-Nov-15,Thursday,Post-Monsoon,Veena,Tirunelveli,Central,Tamil Nadu,Snacks,Chocolates,1031 ,0.30 ,351 ,27.3,No
OD2441,23-Aug-16,Tuesday,Monsoon,Ganesh,Virudhunagar,Central,Tamil Nadu,Bakery,Breads & Buns,1511 ,0.30 ,438 ,30.4,No
OD2442,08-Jul-16,Friday,Monsoon,Sharon,Ooty,Central,Tamil Nadu,Beverages,Health Drinks,577 ,0.30 ,260 ,28.3,No
OD2443,14-Dec-18,Friday,Winter,Peer,Coimbatore,Central,Tamil Nadu,Snacks,Chocolates,1264 ,0.20 ,480 ,28.3,No
OD2444,30-Oct-18,Tuesday,Post-Monsoon,Ravi,Dindigul,Central,Tamil Nadu,Snacks,Chocolates,2500 ,0.30 ,300 ,27.8,No
OD2445,04-Oct-17,Wednesday,Post-Monsoon,Hafiz,Coimbatore,Central,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1747 ,0.20 ,454 ,28.3,No
OD2446,20-Mar-18,Tuesday,Winter,Amrish,Chennai,Central,Tamil Nadu,Snacks,Noodles,589 ,0.30 ,165 ,28.3,No
OD2447,23-Aug-16,Tuesday,Monsoon,Kumar,Virudhunagar,Central,Tamil Nadu,Beverages,Health Drinks,1598 ,0.30 ,639 ,30.4,No
OD2448,05-Jul-15,Sunday,Monsoon,Shree,Ooty,Central,Tamil Nadu,Food Grains,Rice,1848 ,0.20 ,333 ,28.3,No
OD2449,25-Aug-16,Thursday,Monsoon,Willams,Chennai,Central,Tamil Nadu,Food Grains,Organic Staples,1327 ,0.20 ,66 ,30.1,Yes
OD2450,23-Aug-16,Tuesday,Monsoon,Komal,Tirunelveli,Central,Tamil Nadu,Food Grains,Organic Staples,1375 ,0.20 ,151 ,30.4,No
OD2451,02-Jul-16,Saturday,Monsoon,Verma,Tirunelveli,Central,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,2375 ,0.30 ,760 ,28.3,No
OD2452,25-May-18,Friday,Summer,Komal,Salem,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,2248 ,0.10 ,899 ,28.3,No
OD2453,05-May-18,Saturday,Summer,Vidya,Pudukottai,East,Tamil Nadu,Oil & Masala,Spices,630 ,0.10 ,95 ,28.3,No
OD2454,14-Sep-15,Monday,Monsoon,Sabeela,Vellore,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,808 ,0.10 ,226 ,30.7,No
OD2455,17-Mar-17,Friday,Winter,Kumar,Coimbatore,East,Tamil Nadu,Snacks,Cookies,1923 ,0.20 ,577 ,28.3,No
OD2456,10-Sep-18,Monday,Monsoon,James,Kanyakumari,East,Tamil Nadu,Bakery,Breads & Buns,732 ,0.20 ,300 ,28.8,No
OD2457,07-Sep-16,Wednesday,Monsoon,Arutra,Krishnagiri,East,Tamil Nadu,Bakery,Breads & Buns,1254 ,0.20 ,314 ,28.3,No
OD2458,17-Mar-17,Friday,Winter,Peer,Theni,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1607 ,0.20 ,595 ,28.3,No
OD2459,21-Apr-17,Friday,Winter,Alan,Viluppuram,East,Tamil Nadu,Food Grains,Rice,1687 ,0.30 ,101 ,28.3,No
OD2460,14-Sep-18,Friday,Monsoon,Shree,Cumbum,East,Tamil Nadu,Beverages,Health Drinks,1805 ,0.30 ,433 ,30.1,No
OD2461,10-Dec-18,Monday,Winter,Peer,Perambalur,East,Tamil Nadu,"Eggs, Meat & Fish",Mutton,2089 ,0.30 ,397 ,28.3,No
OD2462,05-Mar-16,Saturday,Winter,Krithika,Ooty,East,Tamil Nadu,Fruits & Veggies,Organic Fruits,2126 ,0.10 ,404 ,28.3,No
OD2463,25-Sep-16,Sunday,Monsoon,Peer,Kanyakumari,East,Tamil Nadu,Food Grains,Organic Staples,2278 ,0.10 ,1025 ,28.3,No
OD2464,16-Nov-18,Friday,Post-Monsoon,Vinne,Viluppuram,East,Tamil Nadu,Food Grains,Atta & Flour,1059 ,0.40 ,254 ,28.3,No
OD2465,31-Jul-16,Sunday,Monsoon,Shree,Chennai,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,795 ,0.30 ,326 ,29.6,No
OD2466,04-Jun-17,Sunday,Summer,Amy,Namakkal,East,Tamil Nadu,Snacks,Chocolates,1306 ,0.10 ,131 ,28.3,No
OD2467,02-May-17,Tuesday,Summer,Mathew,Tenkasi,East,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1079 ,0.30 ,151 ,28.3,No
OD2468,26-Nov-15,Thursday,Post-Monsoon,Sundar,Coimbatore,East,Tamil Nadu,Beverages,Health Drinks,2147 ,0.20 ,923 ,27.3,No
OD2469,23-Aug-15,Sunday,Monsoon,Peer,Ooty,East,Tamil Nadu,Food Grains,Dals & Pulses,679 ,0.30 ,211 ,29.8,No
OD2470,23-Aug-15,Sunday,Monsoon,Sabeela,Coimbatore,East,Tamil Nadu,Bakery,Breads & Buns,1652 ,0.40 ,644 ,29.8,No
OD2471,05-Mar-16,Saturday,Winter,Vidya,Ooty,East,Tamil Nadu,Oil & Masala,Spices,1423 ,0.30 ,583 ,28.3,No
OD2472,17-Mar-17,Friday,Winter,Rumaiza,Krishnagiri,East,Tamil Nadu,Food Grains,Organic Staples,1046 ,0.30 ,136 ,28.3,No
OD2473,03-Sep-15,Thursday,Monsoon,Arvind,Karur,East,Tamil Nadu,Bakery,Cakes,1526 ,0.20 ,595 ,28.3,No
OD2474,10-Dec-18,Monday,Winter,Jonas,Salem,East,Tamil Nadu,Bakery,Cakes,1541 ,0.30 ,170 ,28.3,No
OD2475,14-Sep-15,Monday,Monsoon,Komal,Cumbum,East,Tamil Nadu,Beverages,Health Drinks,2472 ,0.20 ,939 ,30.7,No
OD2476,21-Apr-17,Friday,Winter,James,Vellore,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1233 ,0.20 ,62 ,28.3,No
OD2477,26-Nov-15,Thursday,Post-Monsoon,Esther,Vellore,East,Tamil Nadu,"Eggs, Meat & Fish",Fish,1399 ,0.30 ,476 ,27.3,No
OD2478,14-Sep-15,Monday,Monsoon,Anu,Kanyakumari,East,Tamil Nadu,Beverages,Soft Drinks,2239 ,0.30 ,493 ,30.7,No
OD2479,24-Sep-16,Saturday,Monsoon,Jonas,Karur,East,Tamil Nadu,Snacks,Cookies,1992 ,0.20 ,458 ,31.1,No
OD2480,20-Jul-15,Monday,Monsoon,Malik,Ooty,East,Tamil Nadu,Oil & Masala,Spices,2429 ,0.20 ,826 ,31.2,No
OD2481,03-Oct-15,Saturday,Post-Monsoon,Shah,Cumbum,East,Tamil Nadu,Oil & Masala,Masalas,2455 ,0.20 ,368 ,28.3,No
OD2482,24-Sep-16,Saturday,Monsoon,Amrish,Pudukottai,East,Tamil Nadu,Bakery,Breads & Buns,2285 ,0.10 ,777 ,31.1,No
OD2483,08-May-17,Monday,Summer,Haseena,Madurai,East,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1797 ,0.30 ,611 ,30.1,No
OD2484,08-May-17,Monday,Summer,Arvind,Tenkasi,East,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,649 ,0.20 ,182 ,30.1,No
OD2485,26-Jul-16,Tuesday,Monsoon,Jonas,Salem,East,Tamil Nadu,Beverages,Soft Drinks,2500 ,0.30 ,175 ,29.6,No
OD2486,08-May-17,Monday,Summer,Ridhesh,Vellore,East,Tamil Nadu,Beverages,Health Drinks,2100 ,0.10 ,399 ,30.1,No
OD2487,24-Sep-16,Saturday,Monsoon,Sundar,Tenkasi,East,Tamil Nadu,Snacks,Cookies,1415 ,0.20 ,170 ,31.1,No
OD2488,16-Mar-18,Friday,Winter,Rumaiza,Namakkal,East,Tamil Nadu,Snacks,Chocolates,2266 ,0.20 ,317 ,28.3,No
OD2489,02-May-15,Saturday,Summer,Sharon,Coimbatore,East,Tamil Nadu,Bakery,Biscuits,2463 ,0.10 ,714 ,28.3,No
OD2490,02-May-17,Tuesday,Summer,Sabeela,Nagercoil,East,Tamil Nadu,"Eggs, Meat & Fish",Eggs,2136 ,0.20 ,833 ,28.3,No
OD2491,26-Nov-15,Thursday,Post-Monsoon,Vince,Salem,East,Tamil Nadu,Food Grains,Rice,2171 ,0.20 ,868 ,27.3,No
OD2492,09-Nov-16,Wednesday,Post-Monsoon,Hafiz,Pudukottai,East,Tamil Nadu,Oil & Masala,Spices,2202 ,0.20 ,749 ,28.8,No
OD2493,08-May-17,Monday,Summer,Arutra,Pudukottai,East,Tamil Nadu,Oil & Masala,Masalas,1657 ,0.10 ,182 ,30.1,No
OD2494,26-Nov-15,Thursday,Post-Monsoon,Suresh,Coimbatore,East,Tamil Nadu,Snacks,Chocolates,563 ,0.30 ,158 ,27.3,No
